accountNumber,bankCode
"72735554","0019"
"44251041","0054"
"69086758","0035"
"49594180","0021"
"33394736","0001"
"30716864","0050"
"29229240","0050"
"78728147","0022"
"18281878","0050"
"43513654","0007"
"51155301","0059"
"39967465","0059"
"80669697","0007"
"91821736","0059"
"98114778","0068"
"36190399","0068"
"71515509","0138"
"02731166","0079"
"24879140","0017"
"41031508","0021"
"60249700","0054"
"92373869","0068"
"88807668","0036"
"21405202","0035"
"62722422","0062"
"01854651","0064"
"79066466","0061"
"65741699","0061"
"28201627","0003"
"75488183","0064"
"51234426","0035"
"10106230","0016"
"67807155","0069"
"88784345","0018"
"94310733","0065"
"89823879","0064"
"42404343","0056"
"83766290","0076"
"50718145","0042"
"88215157","0079"
"19154466","0054"
"51690647","0054"
"32422604","0064"
"16322817","1015"
"96015541","0042"
"74583528","0042"
"85370554","0016"
"26275694","0056"
"25371848","0051"
"54898916","0076"
"42062590","0053"
"64271167","0017"
"23824081","0059"
"79506258","0001"
"59728550","0076"
"50231066","0064"
"71226605","0051"
"44753537","0021"
"23258057","0066"
"34956037","0021"
"22721928","0064"
"17903863","0062"
"18992737","0078"
"10280053","0020"
"15630240","0079"
"45919199","0043"
"24228926","0020"
"24602511","0042"
"30056332","0054"
"64113152","0007"
"17181834","0055"
"52376259","0013"
"38412313","0010"
"87930937","0079"
"02465091","0023"
"02420518","0010"
"91282095","0005"
"04458413","0055"
"81902302","0062"
"07259655","0006"
"64478357","0045"
"09133704","0079"
"12816730","0003"
"45848749","0020"
"17487530","0045"
"97023285","0012"
"12908325","0063"
"39943789","0050"
"00744527","0019"
"71164687","0062"
"52829508","0055"
"37618799","0079"
"94223287","0035"
"16517624","0003"
"39122761","0063"
"41551201","0068"
"45002881","1015"
"20993657","0005"
"92976242","0061"
"64727671","0074"
"27811642","0007"
"75098249","0050"
"11255412","0056"
"12580328","0078"
"72769875","0012"
"76213126","0005"
"52548228","0042"
"47081659","0006"
"40789423","0005"
"85586957","0064"
"97538043","0022"
"28579988","0078"
"41534556","0019"
"38552276","0016"
"47840347","0053"
"34357956","0017"
"75346305","0074"
"33307089","0069"
"38006548","0012"
"09014667","0074"
"08424370","0070"
"43980660","0079"
"73655927","0003"
"63337132","0036"
"67779750","0053"
"27960580","0050"
"18463039","0021"
"92749118","0061"
"43025109","0048"
"16344455","0050"
"31550027","0045"
"92654437","0069"
"05885981","1015"
"23642624","0059"
"49488105","0045"
"75000883","0051"
"39137576","0022"
"39062363","0050"
"45669811","0055"
"35184318","0053"
"62903505","0056"
"22824919","0062"
"09534360","0002"
"19642605","0076"
"97732380","0061"
"92664475","0013"
"40319651","0012"
"35037282","0068"
"53288463","0045"
"52186917","0003"
"48554035","0001"
"82490350","0063"
"20709066","0097"
"29170674","0053"
"27856424","0007"
"25638979","0063"
"80383652","0097"
"29333663","0054"
"04390267","0035"
"87003330","0006"
"26113199","0053"
"59439551","0016"
"70914032","0020"
"47535880","0045"
"50610059","0019"
"61121955","0056"
"33986114","0055"
"79141017","0068"
"15695855","0011"
"35291699","0010"
"84316010","0138"
"48864529","0032"
"99162758","0002"
"06334044","0050"
"38374962","0079"
"97075488","0016"
"39923170","0021"
"04379658","0035"
"28348108","0036"
"16721835","0055"
"43064952","0051"
"25664308","0055"
"18630767","1015"
"22775605","0005"
"07607383","0018"
"13163725","0075"
"98475309","0055"
"85626684","0036"
"10485329","0066"
"19506500","0062"
"52326312","0018"
"28164959","0018"
"93746440","0074"
"21257952","0069"
"15334531","0066"
"51606474","0005"
"87395828","0012"
"45796650","0059"
"02787401","0059"
"99786496","0036"
"63810294","0007"
"17765339","0011"
"63561939","0019"
"77405204","0021"
"89739992","0065"
"37068195","0053"
"33444858","0074"
"26908721","0003"
"51952348","0062"
"29602214","0050"
"27435630","0013"
"76283922","0016"
"32554222","0051"
"34348705","0074"
"39262987","0070"
"38849330","0050"
"59306459","0078"
"41379331","0018"
"83266333","0017"
"57865733","0064"
"07574463","0078"
"40699976","0076"
"44569511","0066"
"50812579","0006"
"92170992","0066"
"48732250","0089"
"67561374","0050"
"97193663","0065"
"95238004","0070"
"53444905","0016"
"33711705","0064"
"38698297","0003"
"40923735","0010"
"75134091","0002"
"29013892","0013"
"25219113","0089"
"17914495","0051"
"71449179","0002"
"86410887","0005"
"69180280","0061"
"64510424","0022"
"01128003","0059"
"73457604","0001"
"55563553","0032"
"68475210","0043"
"50729083","0010"
"63371385","0066"
"23777212","0061"
"45938993","0011"
"01718610","0023"
"11550199","0045"
"34094732","0032"
"66145940","0059"
"16361337","0053"
"47713747","0055"
"74761453","0022"
"45518268","0078"
"71064862","0016"
"23381554","0005"
"38102756","0017"
"07328562","0050"
"12110507","0062"
"08157518","0005"
"02937322","0059"
"58212803","0078"
"04533271","0064"
"32628191","0048"
"14683069","0011"
"03256439","0097"
"63233426","0055"
"82934824","0075"
"05653324","0065"
"77279031","0076"
"59431806","0045"
"63966592","0061"
"06563253","0002"
"54859811","0048"
"22682915","0032"
"71235511","0011"
"78417886","0066"
"85730873","1015"
"05882387","0018"
"14138499","0035"
"17790714","0056"
"96646894","0066"
"16709445","0056"
"77565067","0069"
"58788605","0053"
"07812325","0074"
"20279794","0020"
"50433626","0070"
"97936764","0001"
"55492571","0061"
"14018092","0022"
"43898330","0035"
"39644921","0012"
"49649688","0064"
"81065100","0035"
"09950912","0063"
"76629056","0022"
"00824498","0069"
"17181602","0012"
"84169186","0018"
"32331955","0032"
"18607680","0078"
"38898238","0003"
"94804605","0005"
"06392707","0048"
"43025921","0075"
"31862740","0097"
"28825027","0075"
"29340129","1015"
"82983471","0020"
"75480460","0076"
"41639835","0012"
"28070212","0089"
"14315182","0017"
"08934451","0016"
"25647822","0022"
"89180982","0075"
"03554051","0006"
"61176282","0053"
"22680655","0006"
"84572550","0021"
"84366811","0001"
"65122274","0010"
"30849005","0048"
"28662434","0020"
"96587820","0069"
"15752360","1015"
"46994802","1015"
"48164344","0007"
"27095834","0012"
"26327057","0097"
"02690665","0059"
"38377338","0035"
"74310720","0066"
"32022170","0079"
"01295053","0018"
"38594386","0061"
"05138743","0032"
"80923293","0089"
"82037279","0043"
"41021056","0059"
"74111042","0074"
"35291853","0002"
"95394839","0042"
"85117888","0054"
"15233478","0019"
"20058072","0016"
"82431191","0011"
"70876984","0051"
"70451537","0054"
"89968773","0016"
"85394802","0013"
"91703263","0097"
"94771616","0011"
"61679918","0032"
"28524042","0018"
"46714388","0032"
"86495018","0042"
"45149504","0012"
"43830630","0075"
"04626199","0002"
"36680595","0051"
"05035753","0076"
"85766336","0065"
"54780494","0068"
"58380155","0076"
"47282661","0064"
"75444767","0055"
"46705357","0050"
"34991471","0051"
"80005943","0078"
"96270257","0063"
"93628852","0020"
"24702367","0036"
"66852099","0018"
"17270662","0021"
"71954033","0007"
"48098596","0003"
"22145246","0056"
"03805043","0078"
"95534467","0078"
"16260620","0043"
"31044087","0006"
"84151005","0005"
"86145072","0138"
"56772605","0043"
"62167972","0070"
"66074491","0020"
"03152578","0006"
"93793477","0021"
"25055673","0019"
"14104158","0078"
"15196527","0013"
"74150325","0059"
"79721558","0065"
"74459269","0012"
"25159017","0089"
"56922245","0063"
"41130155","0020"
"78681220","0019"
"26023108","0020"
"94915895","0063"
"33066306","0018"
"52865339","0053"
"61284950","0019"
"50174362","0018"
"89374879","0063"
"74409328","0070"
"92606262","0023"
"42249642","0023"
"76186831","0079"
"54679093","0059"
"59274245","0018"
"43603291","0075"
"26727719","0064"
"33196766","0089"
"38371297","0016"
"17203295","0078"
"23163991","0065"
"34851597","0079"
"76119755","0012"
"75696151","0097"
"92886236","0054"
"39531266","0010"
"11702152","0078"
"31636491","0056"
"90401599","0043"
"10718649","0078"
"37446309","0011"
"33933346","0011"
"80131312","0023"
"00608580","0069"
"15001272","0016"
"13345338","0078"
"31154744","0056"
"37027464","0070"
"71200653","0054"
"82789488","0019"
"77109868","0064"
"22591376","0054"
"49061445","0016"
"72430359","0068"
"72046464","0063"
"71459808","0023"
"51351650","0045"
"53159102","0022"
"90947436","0066"
"37465834","0016"
"42359134","0006"
"08945873","0003"
"54531324","0042"
"55731709","0032"
"50900929","0053"
"87974688","0089"
"39764952","0035"
"14634740","0079"
"91877783","0021"
"72683306","0006"
"01474616","0074"
"52926144","0003"
"97172336","0007"
"03307741","0069"
"94601303","0065"
"76743189","0006"
"56346730","0068"
"20361776","0063"
"24380979","0020"
"75322069","0079"
"77410043","0036"
"59423674","0021"
"70690135","0018"
"61972229","0079"
"82267656","0035"
"44212063","0062"
"44529649","0076"
"48513206","0002"
"43829162","0023"
"05817498","0019"
"32776991","0048"
"25455227","0079"
"47477944","0097"
"24116383","0064"
"72710480","0035"
"86046070","0138"
"84403569","0138"
"47890942","0054"
"74981928","0097"
"34614749","0069"
"87712018","0079"
"42423632","0069"
"82422768","0005"
"63504796","0053"
"42565074","0018"
"64796028","0042"
"54805486","0078"
"19463660","0013"
"99528326","0016"
"41557127","0001"
"92309719","0010"
"80203170","0138"
"47676477","0054"
"55625750","0048"
"82995207","0035"
"16865875","0053"
"33673370","0063"
"01976916","0138"
"10230725","0054"
"70552547","0048"
"63654702","0006"
"59701682","0075"
"46696028","0012"
"05144374","0002"
"96487246","0059"
"68606810","0042"
"59766454","0066"
"22266085","0023"
"22649277","0066"
"82577736","0063"
"54813399","0051"
"14761932","0076"
"90268001","0002"
"74811717","0069"
"33385061","0048"
"56697730","0064"
"61225212","0059"
"88127825","0055"
"07879811","0138"
"22116104","0063"
"07527108","0097"
"16909510","0019"
"31675711","0045"
"34171661","0089"
"19374301","0003"
"63473801","0019"
"43837473","0021"
"26365078","0023"
"34328897","0032"
"21266786","0068"
"90048633","0012"
"24415705","0032"
"47131461","0002"
"53083915","0013"
"11561184","0043"
"45699586","0016"
"77828524","0048"
"62381948","0066"
"40920950","0054"
"92090776","0078"
"41904271","0069"
"19734089","0003"
"66838799","0017"
"50006322","0020"
"71357354","0016"
"69608661","0043"
"28214608","0065"
"70696282","0068"
"63202116","0032"
"78259985","0063"
"61079747","0007"
"92039457","0068"
"91440556","0059"
"70980728","0032"
"05763867","0023"
"84828383","0075"
"16441816","0006"
"17552923","0089"
"40510417","0043"
"47991610","0097"
"03327389","0051"
"04055927","0066"
"10094631","0017"
"53103258","0010"
"66788392","0069"
"81087995","0079"
"00266972","0005"
"67782497","0006"
"28234862","0075"
"38763343","0062"
"69147170","0068"
"73918889","0069"
"92785385","0018"
"66195987","0061"
"91653790","0043"
"73753614","0042"
"83814948","0007"
"06025590","0006"
"39103733","0010"
"09814184","0056"
"83600675","0002"
"64090688","0070"
"60558583","0012"
"31540155","0022"
"76433603","0056"
"53294319","0032"
"40942141","0019"
"38444183","0011"
"52099217","0020"
"18526923","0079"
"02884973","0013"
"77433034","0089"
"09976515","0003"
"98265988","0022"
"08564400","0076"
"32906221","0054"
"93397147","0064"
"32259580","0097"
"86481366","0079"
"72336123","0011"
"62563139","0018"
"77011659","0065"
"95695100","0021"
"17045474","0019"
"16917009","0021"
"94123428","0021"
"50608613","0059"
"13236606","0064"
"93960974","0016"
"59688194","0006"
"16516646","0021"
"72890277","0006"
"26096058","0069"
"93889415","0016"
"74559086","0059"
"69761207","0002"
"13605491","0036"
"96617225","0055"
"46386893","0055"
"39120803","0017"
"40856158","0007"
"09517246","0005"
"92856668","0050"
"47057497","0070"
"82946515","0061"
"32031252","0064"
"53760465","0063"
"75699154","0050"
"04219438","0032"
"18898897","0053"
"44272824","0006"
"40088632","0019"
"36251249","0075"
"93867338","0075"
"03083348","0012"
"15681113","0035"
"21666120","0068"
"96181440","0051"
"40203300","0021"
"48234732","0068"
"57865436","0045"
"49522644","0002"
"04246347","0019"
"99588064","0018"
"39924037","0062"
"94851622","0048"
"50275118","0013"
"88818517","0055"
"52487343","0032"
"21875538","0065"
"53181310","0043"
"15530165","0007"
"99185878","0063"
"84625034","0022"
"26129083","0048"
"07157443","0054"
"14699356","0032"
"85909057","0001"
"29005544","0003"
"92164255","0066"
"09244010","0017"
"50202993","0075"
"93896130","0010"
"79300807","0012"
"28713032","0011"
"84854174","0062"
"25367664","0019"
"23061465","0065"
"32983910","0048"
"04048094","0065"
"28347870","0097"
"17780906","0059"
"08880640","0056"
"06091359","0064"
"20488442","0017"
"40080963","0021"
"00198445","0076"
"55139410","0054"
"92799414","1015"
"92434226","0059"
"78305980","0054"
"86379052","0054"
"61194373","0045"
"66000668","0068"
"23828832","0001"
"02782491","0061"
"45213568","0048"
"27555477","0007"
"81394899","0051"
"48167027","0003"
"34395205","0063"
"15830159","0045"
"23050013","0045"
"80135060","0079"
"41303620","0018"
"41832627","0051"
"60987494","0069"
"13495813","0065"
"29685553","0006"
"33902296","0016"
"32958281","0050"
"03706733","0048"
"30698402","0016"
"28497473","0017"
"11400213","0048"
"86294088","0097"
"14610437","0075"
"54170625","0018"
"37262548","0023"
"27657392","0064"
"82981294","0056"
"33373197","0065"
"67747658","0036"
"70142097","0043"
"40474514","0064"
"67859153","0012"
"24165762","0001"
"15595286","0066"
"85904276","0066"
"15739113","0138"
"66956101","0075"
"26590108","0076"
"25601297","0054"
"45230944","0020"
"39627225","0068"
"31586356","0048"
"25689652","0010"
"98250592","0056"
"46239539","0065"
"25387673","0064"
"57541339","0023"
"96745753","0010"
"83260468","1015"
"32069056","0056"
"43876531","0097"
"07393642","0061"
"77933091","0055"
"29693372","0023"
"45616858","0013"
"94266916","0061"
"30975681","0066"
"08425232","0070"
"59650368","0070"
"46803778","0032"
"35142692","0062"
"69197493","0064"
"39929357","0001"
"20948730","0048"
"23324607","0010"
"44407190","1015"
"90021653","0020"
"47389624","0070"
"94618921","0043"
"87584425","0075"
"16618130","0023"
"85245721","0138"
"16711137","0005"
"17428392","0070"
"11343356","0054"
"06631225","0053"
"74152292","0062"
"35292072","0018"
"82689277","1015"
"25161416","0070"
"92512750","0055"
"88148259","0001"
"22687475","0043"
"81021197","0006"
"59123822","0066"
"96005761","0042"
"48093400","0032"
"82979972","0078"
"43181716","0076"
"07952311","0035"
"55515761","0018"
"85322461","0019"
"24525351","0054"
"97771130","0042"
"64554458","0017"
"24867299","0022"
"18243537","0050"
"36382994","0010"
"46554553","0055"
"39493139","0043"
"42968773","0012"
"98069846","0069"
"89575491","0050"
"48068065","0001"
"49651931","0070"
"19496459","0051"
"74678499","0055"
"46066090","0138"
"14916393","0035"
"94323847","0055"
"42016745","0048"
"50594238","0042"
"89187246","0013"
"76389077","0059"
"01427084","0074"
"08869087","0063"
"58961419","0036"
"92800212","0006"
"81011192","0043"
"55373675","0019"
"25366929","0066"
"26971015","0016"
"87409386","0042"
"55563796","0022"
"26067336","0064"
"16000719","0074"
"93345518","0032"
"08743859","0020"
"20227027","0001"
"19701497","0017"
"19951593","0063"
"59098273","0013"
"32097368","0020"
"27912992","0050"
"11264940","0006"
"93529877","0018"
"63143259","1015"
"23049228","0079"
"29806967","0078"
"31452202","0068"
"71235358","0007"
"75063429","0074"
"67403285","0078"
"78506305","0097"
"61958456","0079"
"05843870","0001"
"06431593","0036"
"88735317","0020"
"77369260","0068"
"51018011","0048"
"47842726","1015"
"64300643","0010"
"17386121","1015"
"19931823","0023"
"87252545","0018"
"26038888","0042"
"34551970","0048"
"44726444","0018"
"76120633","0021"
"91732712","0063"
"00103958","0036"
"57133421","0048"
"66656638","0032"
"24372312","0064"
"38621145","0065"
"92959462","0007"
"95987646","0079"
"15598106","0007"
"90415013","0062"
"27637121","0066"
"27671570","0021"
"94823184","0079"
"27997471","0063"
"33431287","0032"
"80980454","0063"
"80874037","0061"
"47144061","0018"
"99445485","0021"
"44104674","0062"
"45481180","0051"
"41719265","0012"
"74917770","0061"
"18371322","0011"
"54520610","0002"
"71041626","1015"
"34962868","0002"
"34353801","0062"
"44855322","0078"
"13736103","0079"
"95953608","0023"
"84242618","0068"
"21227137","0019"
"51523299","0016"
"35381300","0065"
"80373729","0022"
"67722969","0064"
"68769584","0078"
"10153024","0007"
"29001498","0001"
"97829908","0035"
"90746317","0035"
"82484646","0068"
"94135729","0070"
"98421129","0006"
"43719472","0017"
"13869523","0010"
"67192459","0069"
"83011030","0070"
"36152359","0011"
"73187550","0061"
"55535519","0023"
"10869058","0043"
"28947642","0063"
"15675167","0019"
"89613277","0045"
"99026328","0001"
"94684016","0055"
"08976688","0061"
"13808042","0006"
"51326197","0050"
"33177527","0032"
"47251237","0070"
"89785031","0045"
"46495336","0022"
"38739428","0006"
"79142008","0061"
"33107355","0013"
"60811984","0065"
"03489096","0050"
"66173241","0070"
"74674582","0007"
"63466328","0066"
"47560323","0007"
"43073474","0079"
"12917441","0032"
"31610479","0079"
"14191933","0055"
"16126542","0059"
"34265282","0068"
"00204401","0036"
"47165567","0068"
"85542686","0048"
"26972861","0078"
"92671996","0043"
"58058880","0079"
"48741403","0061"
"38160063","0068"
"32852224","0050"
"79726363","0079"
"07599428","0021"
"64365276","0048"
